,f1-score,precision,recall,accuracy,bal_accuracy
Paenibacillus_RNA-associated,0.0,0.0,0.0,0.9961240310077519,0.49948173101839854
Paenibacillus_nucleotide_metabolism,0.0,0.0,0.0,0.9966808914177335,0.5
Paenibacillus_ejection,,,,,
Paenibacillus_phosphorylation,0.0,0.0,0.0,0.9639850327408793,0.4824438202247191
Paenibacillus_transferase,0.0,0.0,0.0,0.9914841849148418,0.5
Paenibacillus_reductase,0.0,0.0,0.0,1.0,1.0
Paenibacillus_anti-restriction,0.0,0.0,0.0,0.9975037443834248,0.5
Paenibacillus_sir2,,,,,
Paenibacillus_toxin,0.0,0.0,0.0,0.9349775784753364,0.5
Paenibacillus_super_infection,0.0,0.0,0.0,0.9973333333333333,0.9973333333333333
Paenibacillus_lysis,0.11764705882352941,0.08333333333333333,0.2,0.9960536700868192,0.5985511064278187
Paenibacillus_lysis_inhibitor,,,,,
Paenibacillus_holin,0.0,0.0,0.0,0.9876581302067263,0.4942865966646078
Paenibacillus_spanin,0.0,0.0,0.0,1.0,1.0
Paenibacillus_pvp,,,,,
Paenibacillus_DNA-associated,,,,,
Pantoea_capsid,0.0,0.0,0.0,0.9709245742092457,0.48646836523223214
Pantoea_tail,0.010797840431913617,0.0056461731493099125,0.1232876712328767,0.9584236800968181,0.5416256487463482
Pantoea_baseplate,0.004228329809725159,0.0021645021645021645,0.09090909090909091,0.9499840713603058,0.520948910753291
Pantoea_tail_appendage,0.023346303501945526,0.012658227848101266,0.15,0.9737255312467288,0.56272684359593
Pantoea_tail_sheath,0.0,0.0,0.0,0.9985528219971056,0.49975857073877356
Pantoea_portal,0.0,0.0,0.0,0.991869918699187,0.4965560425798372
Pantoea_head-tail_joining,0.0,0.0,0.0,0.998434074538052,0.5
Pantoea_integration,0.029411764705882353,0.0196078431372549,0.058823529411764705,0.9936507936507937,0.5270028227132055
Pantoea_nuclease,0.0,0.0,0.0,0.9964154913114627,0.4991022638563622
Pantoea_DNA_polymerase,0.15384615384615385,0.2,0.125,0.9977249224405378,0.5620856639734825
Pantoea_terminase,0.0,0.0,0.0,0.9976350736765508,0.4996355685131195
Pantoea_annealing,0.0,0.0,0.0,0.9984848484848485,0.5
Pantoea_helicase,0.0,0.0,0.0,0.9990415947862756,0.5
Pantoea_primase,0.0,0.0,0.0,0.9934782608695653,0.49890829694323147
Pantoea_replication_initiation,0.0,0.0,0.0,1.0,1.0
Pantoea_transcriptional_regulator,0.0,0.0,0.0,0.9927358576228094,0.49722575950518466
Pantoea_transcriptional_activator,0.0,0.0,0.0,0.9984871406959153,0.5
Pantoea_transcriptional_repressor,0.0,0.0,0.0,0.9983127109111362,0.5
Pantoea_packaging_assembly,0.027777777777777776,0.017857142857142856,0.0625,0.9893810679611651,0.5270681265206812
Pantoea_adsorption-related,0.010810810810810811,0.005988023952095809,0.05555555555555555,0.9801604509973981,0.5187619185555314
Pantoea_cell_wall_depolymerase,0.05714285714285714,0.043478260869565216,0.08333333333333333,0.9940087145969498,0.539665211062591
Pantoea_RNA-associated,0.0,0.0,0.0,0.9988554780980127,0.5
Pantoea_nucleotide_metabolism,0.0,0.0,0.0,0.9794808839003858,0.49017026505178163
Pantoea_ejection,0.0,0.0,0.0,0.9968020466901183,0.4998396407953817
Pantoea_phosphorylation,0.0,0.0,0.0,0.9906565035652816,0.4963045084996304
Pantoea_transferase,0.06451612903225806,0.05263157894736842,0.08333333333333333,0.9957842709696176,0.5403560506771515
Pantoea_reductase,0.0,0.0,0.0,0.9992721979621543,0.5
Pantoea_anti-restriction,0.04878048780487805,0.029850746268656716,0.13333333333333333,0.9870259481037924,0.5612472903118226
Pantoea_sir2,0.0,0.0,0.0,1.0,1.0
Pantoea_toxin,0.0,0.0,0.0,1.0,1.0
Pantoea_super_infection,0.0,0.0,0.0,0.9944547134935305,0.5
Pantoea_lysis,0.0,0.0,0.0,0.9776778136139874,0.48967012412854954
Pantoea_lysis_inhibitor,0.0,0.0,0.0,1.0,1.0
Pantoea_holin,0.0,0.0,0.0,0.8873162765378334,0.44462629569012546
Pantoea_spanin,0.0,0.0,0.0,0.9924471299093656,0.49735049205147613
Pantoea_pvp,,,,,
Pantoea_DNA-associated,,,,,
Pectobacterium_capsid,0.03007518796992481,0.03333333333333333,0.0273972602739726,0.9850278551532033,0.5103040380733084
Pectobacterium_tail,0.08183306055646482,0.05296610169491525,0.17985611510791366,0.9710085010723237,0.5782944006297188
Pectobacterium_baseplate,0.045454545454545456,0.025735294117647058,0.19444444444444445,0.9586614173228346,0.5784969537089379
Pectobacterium_tail_appendage,0.02004008016032064,0.0117096018735363,0.06944444444444445,0.963088768115942,0.5187082574377656
Pectobacterium_tail_sheath,0.0,0.0,0.0,0.8603448275862069,0.43166089965397925
Pectobacterium_portal,0.0,0.0,0.0,0.9915869980879541,0.49865384615384617
Pectobacterium_head-tail_joining,0.0,0.0,0.0,0.9977617508082567,0.4998754049339646
Pectobacterium_integration,0.018867924528301886,0.013986013986013986,0.028985507246376812,0.9803606835992824,0.5077925065218768
Pectobacterium_nuclease,0.04878048780487805,0.04128440366972477,0.059602649006622516,0.9704545454545455,0.5208917840480295
Pectobacterium_DNA_polymerase,0.0,0.0,0.0,0.9926988265971317,0.49869007073618027
Pectobacterium_terminase,0.17543859649122806,0.14705882352941177,0.21739130434782608,0.9893953068592057,0.6054069245712821
Pectobacterium_annealing,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.9910313901345291,0.7077651515151515
Pectobacterium_helicase,0.0,0.0,0.0,0.9899895724713242,0.49978942935354814
Pectobacterium_primase,0.0,0.0,0.0,0.9960526315789474,0.5
Pectobacterium_replication_initiation,0.0,0.0,0.0,0.9933993399339934,0.5
Pectobacterium_transcriptional_regulator,0.0,0.0,0.0,0.9836577745734199,0.49376709023644844
Pectobacterium_transcriptional_activator,0.0,0.0,0.0,0.9984076433121019,0.5
Pectobacterium_transcriptional_repressor,0.0,0.0,0.0,0.985321590605818,0.495703544575725
Pectobacterium_packaging_assembly,0.00823045267489712,0.005747126436781609,0.014492753623188406,0.9829187043730951,0.5010854081506255
Pectobacterium_adsorption-related,0.08996539792387544,0.06190476190476191,0.16455696202531644,0.9644930471175914,0.5688368871261953
Pectobacterium_cell_wall_depolymerase,0.3151515151515151,0.3023255813953488,0.3291139240506329,0.9864459637759386,0.6609241211437471
Pectobacterium_RNA-associated,0.07692307692307693,0.1111111111111111,0.058823529411764705,0.9927140255009107,0.5281911360821411
Pectobacterium_nucleotide_metabolism,0.14772727272727273,0.09285714285714286,0.3611111111111111,0.9615877080665813,0.6641430458631286
Pectobacterium_ejection,0.0,0.0,0.0,0.9640186915887851,0.49283325370281894
Pectobacterium_phosphorylation,0.0,0.0,0.0,0.9177159070757226,0.4615590438815555
Pectobacterium_transferase,0.024691358024691357,0.017543859649122806,0.041666666666666664,0.9863179771388985,0.515963768115942
Pectobacterium_reductase,0.4444444444444444,1.0,0.2857142857142857,0.9954337899543378,0.6428571428571428
Pectobacterium_anti-restriction,0.0213903743315508,0.0136986301369863,0.04878048780487805,0.9720439963336389,0.5133218349862207
Pectobacterium_sir2,0.0,0.0,0.0,1.0,1.0
Pectobacterium_toxin,0.0,0.0,0.0,0.9956236323851203,0.5
Pectobacterium_super_infection,0.0,0.0,0.0,0.9924698795180723,0.4981103552532124
Pectobacterium_lysis,0.0,0.0,0.0,0.9830226018123113,0.49486157718120805
Pectobacterium_lysis_inhibitor,0.25,0.16666666666666666,0.5,0.9926829268292683,0.7469437652811737
Pectobacterium_holin,0.0,0.0,0.0,0.9917313956401904,0.49823766364551864
Pectobacterium_spanin,0.06666666666666667,0.05405405405405406,0.08695652173913043,0.9829528158295282,0.5381134540026125
Pectobacterium_pvp,,,,,
Pectobacterium_DNA-associated,,,,,
Pelagibacter_capsid,0.38202247191011235,0.24817518248175183,0.8292682926829268,0.9887823781358352,0.9093602088094613
Pelagibacter_tail,0.31771894093686354,0.20103092783505155,0.7572815533980582,0.9921911421911422,0.8750190275110019
Pelagibacter_baseplate,0.05714285714285714,0.03,0.6,0.9883843717001056,0.7943061751584879
Pelagibacter_tail_appendage,0.639269406392694,0.5109489051094891,0.8536585365853658,0.9926029962546816,0.9236682945240473
Pelagibacter_tail_sheath,0.0,0.0,0.0,1.0,1.0
Pelagibacter_portal,0.0,0.0,0.0,0.9975772259236826,0.5
Pelagibacter_head-tail_joining,0.0,0.0,0.0,0.9286157666045934,0.4648850217526414
Pelagibacter_integration,0.4,0.2903225806451613,0.6428571428571429,0.9971985889188628,0.8202855955349722
Pelagibacter_nuclease,0.03773584905660377,0.043478260869565216,0.03333333333333333,0.996484940381832,0.5159069456914612
Pelagibacter_DNA_polymerase,0.3,0.1875,0.75,0.9959100204498977,0.8730988593155893
Pelagibacter_terminase,0.47619047619047616,0.38461538461538464,0.625,0.997607135088101,0.811628350403138
Pelagibacter_annealing,0.0,0.0,0.0,0.9991525423728813,0.5
Pelagibacter_helicase,0.0,0.0,0.0,0.9970674486803519,0.4997550220480157
Pelagibacter_primase,0.0,0.0,0.0,0.999315537303217,0.5
Pelagibacter_replication_initiation,0.0,0.0,0.0,0.9982078853046595,0.5
Pelagibacter_transcriptional_regulator,0.13793103448275862,0.0967741935483871,0.24,0.9930122053479922,0.6173851326111319
Pelagibacter_transcriptional_activator,0.0,0.0,0.0,1.0,1.0
Pelagibacter_transcriptional_repressor,0.1415929203539823,0.07692307692307693,0.8888888888888888,0.9747395833333333,0.931915078743583
Pelagibacter_packaging_assembly,0.2465753424657534,0.18,0.391304347826087,0.9925745916025381,0.6928759008902916
Pelagibacter_adsorption-related,0.5346534653465347,0.375,0.9310344827586207,0.9934803717575253,0.9623835366439343
Pelagibacter_cell_wall_depolymerase,0.37142857142857144,0.4642857142857143,0.30952380952380953,0.9918048053641274,0.65335398285464
Pelagibacter_RNA-associated,0.0547945205479452,0.02891566265060241,0.5217391304347826,0.9591474245115453,0.7409407747911229
Pelagibacter_nucleotide_metabolism,0.0449438202247191,0.02631578947368421,0.15384615384615385,0.9723667100130039,0.5648434164594791
Pelagibacter_ejection,0.831858407079646,0.9215686274509803,0.7580645161290323,0.9904474610356964,0.8779943753452635
Pelagibacter_phosphorylation,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.9980894153611005,0.6659019945198497
Pelagibacter_transferase,0.27906976744186046,0.23076923076923078,0.35294117647058826,0.9946133796698523,0.6747278207204807
Pelagibacter_reductase,0.10256410256410256,0.18181818181818182,0.07142857142857142,0.9821882951653944,0.5333911055387566
Pelagibacter_anti-restriction,0.14634146341463414,0.08333333333333333,0.6,0.9950966657326983,0.7976868077947568
Pelagibacter_sir2,,,,,
Pelagibacter_toxin,,,,,
Pelagibacter_super_infection,0.0,0.0,0.0,1.0,1.0
Pelagibacter_lysis,0.5688888888888889,0.463768115942029,0.735632183908046,0.9904602675059009,0.8641458211475554
Pelagibacter_lysis_inhibitor,,,,,
Pelagibacter_holin,0.4,1.0,0.25,0.9987118935165307,0.625
Pelagibacter_spanin,0.5,0.5,0.5,0.99913307325531,0.7497830802603037
Pelagibacter_pvp,,,,,
Pelagibacter_DNA-associated,,,,,
Prochlorococcus_capsid,0.10059171597633136,0.054838709677419356,0.6071428571428571,0.9671954246250135,0.7877147341239775
Prochlorococcus_tail,0.08484162895927602,0.046468401486988845,0.487012987012987,0.954462300526301,0.7217550730921
Prochlorococcus_baseplate,0.125,0.125,0.125,0.9921268698684063,0.5605228222799683
Prochlorococcus_tail_appendage,0.18363939899833054,0.11270491803278689,0.4954954954954955,0.9621018367821437,0.7308231073474976
Prochlorococcus_tail_sheath,0.0,0.0,0.0,1.0,1.0
Prochlorococcus_portal,0.0,0.0,0.0,0.9993718592964824,0.5
Prochlorococcus_head-tail_joining,0.053231939163498096,0.027559055118110236,0.7777777777777778,0.8869209809264306,0.8325733394132847
Prochlorococcus_integration,0.03664921465968586,0.019498607242339833,0.30434782608695654,0.9639074146724206,0.634873215117596
Prochlorococcus_nuclease,0.16666666666666666,0.11570247933884298,0.2978723404255319,0.9899374685545892,0.6450778116378344
Prochlorococcus_DNA_polymerase,0.09523809523809523,0.5,0.05263157894736842,0.9952547452547452,0.526190318959255
Prochlorococcus_terminase,0.20689655172413793,0.15,0.3333333333333333,0.9939822082679226,0.6644374508261212
Prochlorococcus_annealing,0.14285714285714285,0.07692307692307693,1.0,0.9820359281437125,0.9910044977511244
Prochlorococcus_helicase,0.019801980198019802,0.012987012987012988,0.041666666666666664,0.9788822525597269,0.5126858204688394
Prochlorococcus_primase,0.0,0.0,0.0,1.0,1.0
Prochlorococcus_replication_initiation,0.0,0.0,0.0,1.0,1.0
Prochlorococcus_transcriptional_regulator,0.06944444444444445,0.04807692307692308,0.125,0.9887875491590662,0.5583441776509109
Prochlorococcus_transcriptional_activator,0.0,0.0,0.0,0.9980119284294234,0.5
Prochlorococcus_transcriptional_repressor,0.12121212121212122,0.3333333333333333,0.07407407407407407,0.9924538121259433,0.536512928022362
Prochlorococcus_packaging_assembly,0.03355704697986577,0.02336448598130841,0.05952380952380952,0.9794285714285714,0.5222525629970298
Prochlorococcus_adsorption-related,0.10599078341013825,0.05897435897435897,0.5227272727272727,0.9497734627831715,0.7374735178894793
Prochlorococcus_cell_wall_depolymerase,0.19130434782608696,0.12643678160919541,0.39285714285714285,0.9818784099766174,0.6889834303627407
Prochlorococcus_RNA-associated,0.019417475728155338,0.010582010582010581,0.11764705882352941,0.9834331173624211,0.5511444886758908
Prochlorococcus_nucleotide_metabolism,0.0,0.0,0.0,0.9924724956572091,0.4994172494172494
Prochlorococcus_ejection,0.050724637681159424,0.02766798418972332,0.30434782608695654,0.8975361752053187,0.6036340551113552
Prochlorococcus_phosphorylation,0.0,0.0,0.0,0.9915140687807057,0.4962002682163612
Prochlorococcus_transferase,0.0694006309148265,0.039285714285714285,0.2972972972972973,0.9461580580397883,0.6239334704053557
Prochlorococcus_reductase,0.34782608695652173,0.4,0.3076923076923077,0.989517819706499,0.6517304979928393
Prochlorococcus_anti-restriction,0.0911854103343465,0.053003533568904596,0.32608695652173914,0.9577922077922078,0.6440039784029554
Prochlorococcus_sir2,,,,,
Prochlorococcus_toxin,0.0,0.0,0.0,0.9902200488997555,0.5
Prochlorococcus_super_infection,,,,,
Prochlorococcus_lysis,0.11382113821138211,0.07865168539325842,0.20588235294117646,0.9878443180550909,0.5983514529734428
Prochlorococcus_lysis_inhibitor,,,,,
Prochlorococcus_holin,0.2857142857142857,0.5555555555555556,0.19230769230769232,0.9934708801253591,0.5956279455490605
Prochlorococcus_spanin,0.0,0.0,0.0,0.9975735517136791,0.4998480243161094
Prochlorococcus_pvp,,,,,
Prochlorococcus_DNA-associated,,,,,
Propionibacterium_capsid,0.0,0.0,0.0,0.9942820838627701,0.5
Propionibacterium_tail,0.012422360248447204,0.3333333333333333,0.006329113924050633,0.9935265857829167,0.5031235800729907
Propionibacterium_baseplate,,,,,
Propionibacterium_tail_appendage,1.0,1.0,1.0,1.0,1.0
Propionibacterium_tail_sheath,,,,,
Propionibacterium_portal,0.0,0.0,0.0,0.9263278126784694,0.9263278126784694
Propionibacterium_head-tail_joining,0.0,0.0,0.0,0.999560536145902,0.5
Propionibacterium_integration,0.0,0.0,0.0,0.9981427023680545,0.5
Propionibacterium_nuclease,0.0,0.0,0.0,0.9948462177888612,0.49787835926449786
Propionibacterium_DNA_polymerase,,,,,
Propionibacterium_terminase,0.5151515151515151,0.7727272727272727,0.38636363636363635,0.9915186853962364,0.6925113971574148
Propionibacterium_annealing,0.0,0.0,0.0,0.8654708520179372,0.8654708520179372
Propionibacterium_helicase,0.0,0.0,0.0,1.0,1.0
Propionibacterium_primase,0.0,0.0,0.0,1.0,1.0
Propionibacterium_replication_initiation,0.0,0.0,0.0,1.0,1.0
Propionibacterium_transcriptional_regulator,0.0,0.0,0.0,0.9866554586529368,0.5
Propionibacterium_transcriptional_activator,,,,,
Propionibacterium_transcriptional_repressor,0.0,0.0,0.0,0.998162186997473,0.4998849516797055
Propionibacterium_packaging_assembly,0.0,0.0,0.0,0.9975447570332481,0.5
Propionibacterium_adsorption-related,0.0,0.0,0.0,1.0,1.0
Propionibacterium_cell_wall_depolymerase,0.0,0.0,0.0,0.9985362283483776,0.49975579975579976
Propionibacterium_RNA-associated,0.0,0.0,0.0,1.0,1.0
Propionibacterium_nucleotide_metabolism,0.0,0.0,0.0,0.9996184662342618,0.5
Propionibacterium_ejection,,,,,
Propionibacterium_phosphorylation,0.0,0.0,0.0,1.0,1.0
Propionibacterium_transferase,0.0,0.0,0.0,0.9819471308833011,0.49129032258064514
Propionibacterium_reductase,0.0,0.0,0.0,1.0,1.0
Propionibacterium_anti-restriction,0.0,0.0,0.0,0.9862306368330465,0.49382361390405055
Propionibacterium_sir2,,,,,
Propionibacterium_toxin,,,,,
Propionibacterium_super_infection,0.0,0.0,0.0,1.0,1.0
Propionibacterium_lysis,0.0,0.0,0.0,0.9980553154710458,0.5
Propionibacterium_lysis_inhibitor,,,,,
Propionibacterium_holin,1.0,1.0,1.0,1.0,1.0
Propionibacterium_spanin,,,,,
Propionibacterium_pvp,,,,,
Propionibacterium_DNA-associated,,,,,
Proteus_capsid,0.04081632653061224,0.025906735751295335,0.09615384615384616,0.9720171469397476,0.5368140426551642
Proteus_tail,0.08888888888888889,0.061855670103092786,0.15789473684210525,0.9836965166216002,0.5728858742294295
Proteus_baseplate,0.046296296296296294,0.026041666666666668,0.20833333333333334,0.9673689212735624,0.5892994381724704
Proteus_tail_appendage,0.10191082802547771,0.0851063829787234,0.12698412698412698,0.9883644165703912,0.5599250788383928
Proteus_tail_sheath,0.0,0.0,0.0,0.9973333333333333,0.49966599866399464
Proteus_portal,0.0,0.0,0.0,0.9925233644859813,0.49719101123595505
Proteus_head-tail_joining,0.0,0.0,0.0,0.9960818458859382,0.4998907581385187
Proteus_integration,0.06167400881057269,0.04,0.1346153846153846,0.979582055214724,0.5592152067585594
Proteus_nuclease,0.060240963855421686,0.04504504504504504,0.09090909090909091,0.9853190287972897,0.5404408286822439
Proteus_DNA_polymerase,0.0,0.0,0.0,0.9946466809421841,0.4998206599713056
Proteus_terminase,0.12121212121212122,0.2857142857142857,0.07692307692307693,0.9939696402578498,0.5379388539539073
Proteus_annealing,0.0,0.0,0.0,0.9915134370579916,0.4971631205673759
Proteus_helicase,0.0,0.0,0.0,0.9839731643682446,0.49419692998876824
Proteus_primase,0.0,0.0,0.0,0.9932935916542474,0.49962518740629686
Proteus_replication_initiation,0.0,0.0,0.0,0.9986996098829649,0.5
Proteus_transcriptional_regulator,0.0,0.0,0.0,0.990403446925186,0.49744245524296676
Proteus_transcriptional_activator,0.0,0.0,0.0,0.99822695035461,0.5
Proteus_transcriptional_repressor,0.0,0.0,0.0,0.9948051948051948,0.49986948577394935
Proteus_packaging_assembly,0.022284122562674095,0.013333333333333334,0.06779661016949153,0.9773079906904577,0.5242935286553863
Proteus_adsorption-related,0.0784313725490196,0.05970149253731343,0.11428571428571428,0.9878631375080698,0.5530572540300167
Proteus_cell_wall_depolymerase,0.0,0.0,0.0,0.9956053947567813,0.49977179370150615
Proteus_RNA-associated,0.04780876494023904,0.031413612565445025,0.1,0.9760593008113794,0.5406782223118008
Proteus_nucleotide_metabolism,0.024615384615384615,0.013201320132013201,0.18181818181818182,0.8815838625326858,0.5346002396849855
Proteus_ejection,0.0,0.0,0.0,0.9808076769292283,0.49178027265437047
Proteus_phosphorylation,0.0,0.0,0.0,0.993409007689491,0.49889665318131665
Proteus_transferase,0.0,0.0,0.0,0.9940288605075469,0.49908394403730844
Proteus_reductase,0.0,0.0,0.0,0.9698772777984381,0.4894894894894895
Proteus_anti-restriction,0.0,0.0,0.0,0.9884314392650562,0.4964963254144591
Proteus_sir2,0.0,0.0,0.0,1.0,1.0
Proteus_toxin,0.0,0.0,0.0,1.0,1.0
Proteus_super_infection,0.0,0.0,0.0,0.9931192660550459,0.5
Proteus_lysis,0.02247191011235955,0.01639344262295082,0.03571428571428571,0.9924779526197476,0.5152570388529827
Proteus_lysis_inhibitor,0.0,0.0,0.0,0.9894578313253012,0.49547511312217196
Proteus_holin,0.10526315789473684,0.125,0.09090909090909091,0.995072463768116,0.5444368077400936
Proteus_spanin,0.0,0.0,0.0,0.9951239333604226,0.49979591836734694
Proteus_pvp,,,,,
Proteus_DNA-associated,,,,,
Providencia_capsid,0.0,0.0,0.0,0.9959761163032191,0.49876495059802395
Providencia_tail,0.006269592476489028,0.0034602076124567475,0.03333333333333333,0.9829317539372728,0.508900723562986
Providencia_baseplate,0.0,0.0,0.0,0.9817616860308025,0.49181104493773686
Providencia_tail_appendage,0.011428571428571429,0.006006006006006006,0.11764705882352941,0.9716509627201967,0.5452445993165891
Providencia_tail_sheath,0.0,0.0,0.0,1.0,1.0
Providencia_portal,0.0,0.0,0.0,0.9950592885375494,0.4990089197224975
Providencia_head-tail_joining,0.0,0.0,0.0,0.996328029375765,0.5
Providencia_integration,0.06382978723404255,0.04411764705882353,0.11538461538461539,0.9921252796420582,0.5547772480457026
Providencia_nuclease,0.0,0.0,0.0,0.9885798971318979,0.4950667947262726
Providencia_DNA_polymerase,0.0,0.0,0.0,0.9642306506321308,0.4830089589125734
Providencia_terminase,0.0,0.0,0.0,0.9984040127678978,0.5
Providencia_annealing,0.0,0.0,0.0,0.9977827050997783,0.5
Providencia_helicase,0.0,0.0,0.0,0.9979710144927536,0.5
Providencia_primase,0.0,0.0,0.0,0.9986082115518441,0.5
Providencia_replication_initiation,0.0,0.0,0.0,1.0,1.0
Providencia_transcriptional_regulator,0.014084507042253521,0.0078125,0.07142857142857142,0.9755693220486868,0.5246060901400708
Providencia_transcriptional_activator,0.0,0.0,0.0,0.9968102073365231,0.5
Providencia_transcriptional_repressor,0.045454545454545456,0.027777777777777776,0.125,0.9902732746641963,0.5584396751740139
Providencia_packaging_assembly,0.0,0.0,0.0,0.9911653990934931,0.49649811436927577
Providencia_adsorption-related,0.0,0.0,0.0,0.9905411350637924,0.49592511013215856
Providencia_cell_wall_depolymerase,0.0,0.0,0.0,0.9865933310415951,0.4942311003960737
Providencia_RNA-associated,0.02962962962962963,0.017094017094017096,0.1111111111111111,0.9868447479413537,0.5497708473060585
Providencia_nucleotide_metabolism,0.0,0.0,0.0,0.9964580873671782,0.4992901088499763
Providencia_ejection,0.0,0.0,0.0,0.9875350576503583,0.49531103469834326
Providencia_phosphorylation,0.0,0.0,0.0,0.9898576512455516,0.4958110516934046
Providencia_transferase,0.0,0.0,0.0,0.9980697847067558,0.4998512790005949
Providencia_reductase,0.0,0.0,0.0,0.9987171263630532,0.5
Providencia_anti-restriction,0.0,0.0,0.0,0.9938198940553267,0.4974955804360636
Providencia_sir2,0.0,0.0,0.0,1.0,1.0
Providencia_toxin,0.0,0.0,0.0,1.0,1.0
Providencia_super_infection,0.0,0.0,0.0,0.9915397631133672,0.4991482112436116
Providencia_lysis,0.0,0.0,0.0,0.9813776082566749,0.4917922194738026
Providencia_lysis_inhibitor,0.0,0.0,0.0,1.0,1.0
Providencia_holin,0.009411764705882352,0.004761904761904762,0.4,0.9061733897927345,0.6533690316822847
Providencia_spanin,0.0,0.0,0.0,0.9945394976337824,0.4985401459854015
Providencia_pvp,,,,,
Providencia_DNA-associated,,,,,
Pseudoalteromonas_capsid,0.056074766355140186,0.03125,0.2727272727272727,0.976982680036463,0.6257399214904356
Pseudoalteromonas_tail,0.032740213523131674,0.017517136329017517,0.25,0.9631567532397115,0.6074699679295537
Pseudoalteromonas_baseplate,0.00625,0.003215434083601286,0.1111111111111111,0.948866377231066,0.5305958132045089
Pseudoalteromonas_tail_appendage,0.0728476821192053,0.04059040590405904,0.3548387096774194,0.9729573111840835,0.6648261164390197
Pseudoalteromonas_tail_sheath,0.0,0.0,0.0,0.9318090653830726,0.9318090653830726
Pseudoalteromonas_portal,0.0,0.0,0.0,0.988527724665392,0.4961612284069098
Pseudoalteromonas_head-tail_joining,0.0,0.0,0.0,0.9776188995958968,0.49125273352077475
Pseudoalteromonas_integration,0.0,0.0,0.0,0.9786936492267193,0.4902340530740069
Pseudoalteromonas_nuclease,0.011976047904191617,0.00631911532385466,0.11428571428571428,0.9395715070499908,0.5282551929562125
Pseudoalteromonas_DNA_polymerase,0.04580152671755725,0.024793388429752067,0.3,0.9518118735543563,0.6271671826625387
Pseudoalteromonas_terminase,0.125,0.07894736842105263,0.3,0.9884931506849315,0.6451923076923077
Pseudoalteromonas_annealing,0.0,0.0,0.0,0.9976322020520916,0.5
Pseudoalteromonas_helicase,0.016597510373443983,0.008547008547008548,0.2857142857142857,0.9396024464831805,0.6132426419636019
Pseudoalteromonas_primase,0.19047619047619047,0.11764705882352941,0.5,0.9866036249014972,0.7440711462450593
Pseudoalteromonas_replication_initiation,0.0,0.0,0.0,0.9947368421052631,0.49868073878627966
Pseudoalteromonas_transcriptional_regulator,0.048,0.028846153846153848,0.14285714285714285,0.9811619439607409,0.5634076057360683
Pseudoalteromonas_transcriptional_activator,0.0,0.0,0.0,1.0,1.0
Pseudoalteromonas_transcriptional_repressor,0.05555555555555555,0.03125,0.25,0.9714765100671141,0.611952861952862
Pseudoalteromonas_packaging_assembly,0.047058823529411764,0.02536997885835095,0.32432432432432434,0.9680955819602179,0.6469936967765344
Pseudoalteromonas_adsorption-related,0.08163265306122448,0.04938271604938271,0.23529411764705882,0.9884333633209099,0.6126882746916387
Pseudoalteromonas_cell_wall_depolymerase,0.011527377521613832,0.005970149253731343,0.16666666666666666,0.934604385128694,0.5515160201286706
Pseudoalteromonas_RNA-associated,0.0,0.0,0.0,0.9667529636190216,0.4843664664117968
Pseudoalteromonas_nucleotide_metabolism,0.0,0.0,0.0,0.9872867179658749,0.49546675621222297
Pseudoalteromonas_ejection,0.0,0.0,0.0,0.9850746268656716,0.4926905132192846
Pseudoalteromonas_phosphorylation,0.0,0.0,0.0,0.9802221207972007,0.4907083015993907
Pseudoalteromonas_transferase,0.0,0.0,0.0,0.9705951265229615,0.48609481342407884
Pseudoalteromonas_reductase,0.0,0.0,0.0,0.9555765595463138,0.4791469194312796
Pseudoalteromonas_anti-restriction,0.015463917525773196,0.008130081300813009,0.15789473684210525,0.9461288957833874,0.5530706715884735
Pseudoalteromonas_sir2,,,,,
Pseudoalteromonas_toxin,,,,,
Pseudoalteromonas_super_infection,0.0,0.0,0.0,1.0,1.0
Pseudoalteromonas_lysis,0.045174537987679675,0.023655913978494623,0.5,0.9520717377860235,0.7265495867768594
Pseudoalteromonas_lysis_inhibitor,0.0,0.0,0.0,0.9961089494163424,0.49902534113060426
Pseudoalteromonas_holin,0.1951219512195122,0.12903225806451613,0.4,0.9861866889912098,0.6943253467843632
Pseudoalteromonas_spanin,0.0,0.0,0.0,0.9973262032085561,0.49888542131074454
Pseudoalteromonas_pvp,,,,,
Pseudoalteromonas_DNA-associated,,,,,
Pseudomonas_capsid,0.17963111467522053,0.32748538011695905,0.12375690607734807,0.8799859221022994,0.546784608702147
Pseudomonas_tail,0.23251028806584362,0.39602803738317754,0.1645631067961165,0.894642689012334,0.5688053778167841
Pseudomonas_baseplate,0.09510869565217392,0.08235294117647059,0.11254019292604502,0.9221052631578948,0.5326021755988399
Pseudomonas_tail_appendage,0.38875305623471884,0.5824175824175825,0.29174311926605506,0.8664411005253316,0.6280516346642906
Pseudomonas_tail_sheath,0.061855670103092786,0.14634146341463414,0.0392156862745098,0.8617021276595744,0.5045605516497227
Pseudomonas_portal,0.17777777777777778,0.19718309859154928,0.16184971098265896,0.8372093023255814,0.5407273942783535
Pseudomonas_head-tail_joining,0.48717948717948717,0.6495726495726496,0.38974358974358975,0.9469671859463042,0.6876074433480528
Pseudomonas_integration,0.16728624535315986,0.29475982532751094,0.11678200692041522,0.8633034987794955,0.5397764345344354
